1496,Nhà Hàng Việt Phố - Lê Quý Đôn,,https://www.foody.vn/ho-chi-minh/viet-pho,Nhà hàng,7.6,50,"45 - 47 - 49 Lê Quý Đôn, P. 7",Quận 3,TP. HCM,10.783571,106.688175, 06:30 - 13:30 | 17:00 - 23:00,100.000đ - 500.000đ,,viet-pho
1497,Thế Giới Gà Nướng,https://images.foody.vn/res/g68/670424/prof/s576x330/foody-upload-api-foody-mobile-fgfg-gif-180622142525.jpg,https://www.foody.vn/ho-chi-minh/the-gioi-ga-nuong,Quán ăn,6.9,86,"796/19B Sư Vạn Hạnh, P. 12",Quận 10,TP. HCM,10.77422095,106.6688816, 08:00 - 22:00,20.000đ - 100.000đ,,the-gioi-ga-nuong
1498,Xôm Cafe,https://images.foody.vn/res/g64/632696/prof/s576x330/foody-mobile-2-jpg-391-636228370379782514.jpg,https://www.foody.vn/ho-chi-minh/xom-cafe-cao-thang,Café/Dessert,6.7,81,103 Cao Thắng,Quận 3,TP. HCM,10.772587,106.67918, 07:30 - 22:00,20.000đ - 50.000đ,,xom-cafe-cao-thang
1499,Sik Dak Fook - Ăn Được Phúc,https://images.foody.vn/res/g77/768161/prof/s576x330/foody-upload-api-foody-mobile-555-190712135346.jpg,https://www.foody.vn/ho-chi-minh/sik-dak-fook-nha-hang-trung-hoa,Nhà hàng,6,87,"411 Trần Hưng Đạo B, P. 14",Quận 5,TP. HCM,10.751999,106.658691, 07:00 - 22:00,125.000đ - 199.000đ,,sik-dak-fook-nha-hang-trung-hoa
1500,Ngỏ - Vietnamesefood Restaurant,https://images.foody.vn/res/g80/792152/prof/s576x330/foody-upload-api-foody-mobile-27-190222111814.jpg,https://www.foody.vn/ho-chi-minh/ngo-dac-san-nha-trang,Quán ăn,9,79,"56 Trương Quyền, P. 6",Quận 3,TP. HCM,10.787022,106.6922979, 10:00 - 21:00,35.000đ - 70.000đ,,ngo-dac-san-nha-trang
1501,Miến Cua 94 - Chính Gốc,https://images.foody.vn/res/g1/6035/prof/s576x330/foody-mobile-mien-cua-94-mb-jpg-703-635687648821450364.jpg,https://www.foody.vn/ho-chi-minh/mien-cua-94-chinh-goc,Quán ăn,6.1,69,"94 Đinh Tiên Hoàng, P. Đa Kao",Quận 1,TP. HCM,10.790309,106.697642, 10:00 - 23:00,50.000đ - 110.000đ,,mien-cua-94-chinh-goc
1502,Cơm Chay Mani,https://images.foody.vn/res/g1/3105/prof/s576x330/foody-upload-api-foody-mobile-13-jpg-181222075349.jpg,https://www.foody.vn/ho-chi-minh/com-chay-mani,"Nhà hàng, Ăn chay",7.2,58,"291/2 Võ Văn Tần, P. 5",Quận 3,TP. HCM,10.772308,106.68613, 06:30 - 14:00 | 16:00 - 21:00,30.000đ - 55.000đ,,com-chay-mani
1503,Royaltea Vietnam - Lotte Mart Gò Vấp,https://images.foody.vn/res/g70/698823/prof/s576x330/foody-mobile-dfg-jpg.jpg,https://www.foody.vn/ho-chi-minh/royaltea-vietnam-lotte-mart-go-vap,Café/Dessert,6.4,44,"Tầng Trệt Lotte Mart Gò Vấp, 242 Nguyễn Văn Lượng, P. 10",Quận Gò Vấp,TP. HCM,10.8381944,106.6707505, 07:30 - 21:00,38.000đ - 54.000đ,,royaltea-vietnam-lotte-mart-go-vap
1504,Royaltea Vietnam - Trần Bình Trọng,https://images.foody.vn/res/g70/692865/prof/s576x330/foody-mobile-foody-mobile-tra-jpg-474-636428172415792136.jpg,https://www.foody.vn/ho-chi-minh/royaltea-vietnam-tran-binh-trong,Café/Dessert,6.7,85,"175A Trần Bình Trọng, P. 3",Quận 5,TP. HCM,10.758532,106.680561, 09:00 - 22:00,40.000đ - 60.000đ,,royaltea-vietnam-tran-binh-trong
1505,Royaltea Vietnam - Nguyễn Gia Trí,https://images.foody.vn/res/g70/692852/prof/s576x330/foody-upload-api-foody-mobile-20-jpg-190102133612.jpg,https://www.foody.vn/ho-chi-minh/royaltea-vietnam-duong-d2,Café/Dessert,6,80,"42 Nguyễn Gia Trí (Đường D2), P. 25",Quận Bình Thạnh,TP. HCM,10.80258129,106.7158045, 07:00 - 22:00,37.000đ - 57.000đ,,royaltea-vietnam-duong-d2
1506,Khu Ăn Vặt Cao Thắng - Bàn Cờ,https://images.foody.vn/res/g3/23577/prof/s576x330/foody-mobile-olr63fvp-jpg-532-636251963154553038.jpg,https://www.foody.vn/ho-chi-minh/khu-an-vat-cao-thang-ban-co,"Ăn vặt/vỉa hè, Quán ăn",6.3,63,"51/42 Cao Thắng, P. 3",Quận 3,TP. HCM,10.769427,106.680975, 15:00 - 22:00,15.000đ - 44.000đ,,khu-an-vat-cao-thang-ban-co
1507,Mus Mus - Lẩu Nhật,https://images.foody.vn/res/g9/89978/prof/s576x330/foody-mobile-36e6wm6l-jpg-706-635827459041297724.jpg,https://www.foody.vn/ho-chi-minh/mus-mus-lau-nhat,Nhà hàng,7.4,57,"62 Phạm Ngọc Thạch, P. 6",Quận 3,TP. HCM,10.7866206,106.6916761, 10:00 - 22:00,20.000đ - 200.000đ,,mus-mus-lau-nhat
1508,Laxy Coffee &Tea,,https://www.foody.vn/ho-chi-minh/laxy-coffee-tea,Café/Dessert,7.5,65,"92 Bàu Cát (Bàu Cát Đôi), P. 14",Quận Tân Bình,TP. HCM,10.7924548,106.6422197, 09:00 - 22:00,20.000đ - 45.000đ,,laxy-coffee-tea
1509,Ngọc Hà - Bún Đậu Mắm Tôm - Rạch Bùng Binh,https://images.foody.vn/res/g71/700261/prof/s576x330/foody-mobile-dsv-jpg.jpg,https://www.foody.vn/ho-chi-minh/ngoc-ha-bun-dau-mam-tom-rach-bung-binh,Quán ăn,8,19,"109 Rạch Bùng Binh, P. 9",Quận 3,TP. HCM,10.7838268,106.6802253, 09:00 - 22:00,20.000đ - 55.000đ,,ngoc-ha-bun-dau-mam-tom-rach-bung-binh
1510,Ngọc Hà - Bún Đậu Mắm Tôm - Lê Quang Định,https://images.foody.vn/res/g27/269384/prof/s576x330/foody-mobile-15220070_60686637950-640-636204125472131447.jpg,https://www.foody.vn/ho-chi-minh/ngoc-ha-bun-dau-mam-tom-le-quang-dinh,Quán ăn,7.6,71,"255 Lê Quang Định, P. 7",Quận Bình Thạnh,TP. HCM,10.80976729,106.6925893, 09:30 - 22:00,20.000đ - 55.000đ,,ngoc-ha-bun-dau-mam-tom-le-quang-dinh
1511,The Little Door - Bistro & Bakery,https://images.foody.vn/res/g79/780518/prof/s576x330/foody-upload-api-foody-mobile-56-jpg-181026160136.jpg,https://www.foody.vn/ho-chi-minh/the-little-door-bistro-bakery,Nhà hàng,8.4,50,49 Tôn Thất Thiệp,Quận 1,TP. HCM,10.773288,106.701751, 09:00 - 23:00,100.000đ - 500.000đ,,the-little-door-bistro-bakery
1512,The Plant Coffee,https://images.foody.vn/res/g20/196143/prof/s576x330/foody-mobile-ght1l3bo-jpg-255-635895676327521621.jpg,https://www.foody.vn/ho-chi-minh/the-plant-coffee,Café/Dessert,7.1,48,"128A Nguyễn Cư Trinh, P. Nguyễn Cư Trinh",Quận 1,TP. HCM,10.763933,106.689301, 07:00 - 23:00,20.000đ - 40.000đ,,the-plant-coffee
1513,A Lỏ - Bánh Canh Chua Cay & Bún Bò Viên - Nguyễn Tri Phương,,https://www.foody.vn/ho-chi-minh/a-lo-banh-canh-chua-cay-bun-dinh-duong,Quán ăn,7.6,77,"466A Nguyễn Tri Phương, P. 9",Quận 10,TP. HCM,10.766269,106.667591, 08:00 - 20:00,35.000đ - 58.000đ,,a-lo-banh-canh-chua-cay-bun-dinh-duong
1514,Lâm Bô - Buffet Lẩu & Món Nướng - Lê Đức Thọ,https://images.foody.vn/res/g32/310234/prof/s576x330/foody-mobile-4t4tjy9k-jpg-666-636195783547773132.jpg,https://www.foody.vn/ho-chi-minh/lam-bo-buffet-lau-mon-nuong-le-duc-tho,Quán ăn,5.1,20,"236 Lê Đức Thọ, P. 6",Quận Gò Vấp,TP. HCM,10.838133,106.680522, 17:00 - 22:00,30.000đ - 160.000đ,,lam-bo-buffet-lau-mon-nuong-le-duc-tho
1515,Lâm Bô Hotpot & Barbecue - Quang Trung,https://images.foody.vn/res/g10/91344/prof/s576x330/foody-mobile-lam-bo-lau-jpg-334-635788952968669020.jpg,https://www.foody.vn/ho-chi-minh/lam-bo-hotpot-barbecue-quang-trung,Quán ăn,6.2,63,"1 Quang Trung, P. 3",Quận Gò Vấp,TP. HCM,10.826636,106.679137, 11:00 - 22:00,50.000đ - 165.000đ,,lam-bo-hotpot-barbecue-quang-trung
1516,Burger Cá Hồi Đỏ Canada,https://images.foody.vn/res/g24/238973/prof/s576x330/foody-mobile-foody-burger-ca-hoi--393-635996853493621177.jpg,https://www.foody.vn/ho-chi-minh/burger-ca-hoi-do-canada,Quán ăn,8.2,56,"3Bis Cửu Long, P. 2",Quận Tân Bình,TP. HCM,10.8098189,106.665355, 07:00 - 22:30,50.000đ - 140.000đ,,burger-ca-hoi-do-canada
1517,Ốc CK,https://images.foody.vn/res/g11/100446/prof/s576x330/foody-mobile-h9a0qvl4-jpg-756-636197244511446311.jpg,https://www.foody.vn/ho-chi-minh/oc-ck,Quán ăn,6.9,64,"406 Phan Văn Trị, P. 2",Quận 5,TP. HCM,10.755416,106.676796, 17:00 - 22:00,35.000đ - 50.000đ,,oc-ck
1518,"Flat White Coffee, Teas & Cakes",,https://www.foody.vn/ho-chi-minh/flat-white-coffee-teas-cakes,Café/Dessert,7.7,67,"274 Lý Tự Trọng, P. Bến Thành",Quận 1,TP. HCM,10.771801,106.693665, 08:00 - 23:00,20.000đ - 47.000đ,,flat-white-coffee-teas-cakes
1519,Yaourt Ghế Gỗ,,https://www.foody.vn/ho-chi-minh/yaourt-ghe-go,Ăn vặt/vỉa hè,7.2,73,"197 Vĩnh Viễn, P. 4",Quận 10,TP. HCM,10.764155,106.669632, 08:00 - 22:00,20.000đ - 30.000đ,,yaourt-ghe-go
1520,Robata Dining An - Món Nhật,https://images.foody.vn/res/g3/22673/prof/s576x330/foody-upload-api-foody-mobile-img_5400-191030151427.jpg,https://www.foody.vn/ho-chi-minh/robata-dining-an,Nhà hàng,7.7,36,15C Lê Thánh Tôn,Quận 1,TP. HCM,10.780513,106.704326, 11:30 - 02:00,60.000đ - 300.000đ,,robata-dining-an
1521,Mộc Trà Quán - Tô Hiến Thành,https://images.foody.vn/res/g3/28852/prof/s576x330/foody-mobile-moc-tra-quan-jpg-222-635846876610759670.jpg,https://www.foody.vn/ho-chi-minh/moc-tra-quan-to-hien-thanh,Café/Dessert,6.8,57,"339/18 Tô Hiến Thành, P. 12",Quận 10,TP. HCM,10.775986,106.663198, 08:00 - 22:30,30.000đ - 55.000đ,,moc-tra-quan-to-hien-thanh
1522,Hokkaido Ramen Yasoya - Nguyễn Thiện Thuật,https://images.foody.vn/res/g15/144015/prof/s576x330/foody-mobile-ramen-hokkaido-jpg-616-635850952710136210.jpg,https://www.foody.vn/ho-chi-minh/hokkaido-ramen-yasoya-nguyen-thien-thuat,Quán ăn,7.3,55,"84 Nguyễn Thiện Thuật, P. 2",Quận 3,TP. HCM,10.767328,106.680838, 10:00 - 14:00 | 17:00 - 23:00,45.000đ - 220.000đ,,hokkaido-ramen-yasoya-nguyen-thien-thuat
1523,Pasta Farm - Quán Mì Ý,,https://www.foody.vn/ho-chi-minh/pasta-farm-quan-mi-y,Quán ăn,7,52,"6 Yersin, P. Nguyễn Thái Bình",Quận 1,TP. HCM,10.765133,106.698813, 11:00 - 22:00,25.000đ - 179.000đ,,pasta-farm-quan-mi-y
1524,Amy Coffee 4 - Khổng Tử,https://images.foody.vn/res/g9/83283/prof/s576x330/foody-mobile-45-jpg-467-635749017606137092.jpg,https://www.foody.vn/ho-chi-minh/amy-coffee-4-khong-tu,Café/Dessert,7.3,53,22 Khổng Tử,Quận Thủ Đức,TP. HCM,10.8447141,106.767151, 07:00 - 22:00,30.000đ - 50.000đ,,amy-coffee-4-khong-tu
1525,Bố Già Ice Cream,https://images.foody.vn/res/g71/704232/prof/s576x330/foody-mobile-foody-mobile-bo-gia-.jpg,https://www.foody.vn/ho-chi-minh/bo-gia-ice-cream,Café/Dessert,7.2,73,"290/3 Nam Kỳ Khởi Nghĩa, P. 8",Quận 3,TP. HCM,10.7902197,106.683912, 09:00 - 23:00,30.000đ - 160.000đ,,bo-gia-ice-cream
1526,The Kor Korea Fastfood,https://images.foody.vn/res/g30/296228/prof/s576x330/foody-mobile-img_3688-2-jpg-437-636173301081368344.jpg,https://www.foody.vn/ho-chi-minh/the-kor-korea-fastfood,Nhà hàng,6.9,69,"289 Hiền Vương, P. Phú Thạnh",Quận Tân Phú,TP. HCM,10.782773,106.621094, 11:00 - 22:00,15.000đ - 240.000đ,,the-kor-korea-fastfood
1527,Chả Cá Lã Vọng - Hoa Phượng,,https://www.foody.vn/ho-chi-minh/cha-ca-la-vong-hoa-phuong,Nhà hàng,5.8,20,106 Hoa Phượng,Quận Phú Nhuận,TP. HCM,10.796694,106.686944, 11:00 - 14:00 | 17:00 - 23:00,50.000đ - 110.000đ,,cha-ca-la-vong-hoa-phuong
1528,Chả Cá Lã Vọng - Nguyễn Văn Linh,https://images.foody.vn/res/g25/249832/prof/s576x330/foody-mobile-gbxglpkv-jpg-939-636262215243365804.jpg,https://www.foody.vn/ho-chi-minh/cha-ca-la-vong-pham-van-nghi,Nhà hàng,5.6,11,"1000 Nguyễn Văn Linh, P. Tân Phong",Quận 7,TP. HCM,10.7292921,106.7068791, 09:00 - 21:00,180.000đ - 300.000đ,,cha-ca-la-vong-pham-van-nghi
1529,Daiichi - Ramen & Curry - Nguyễn Công Trứ,https://images.foody.vn/res/g94/931415/prof/s576x330/foody-upload-api-foody-mobile-hma-190619144809.jpg,https://www.foody.vn/ho-chi-minh/daiichi-ramen-curry-nguyen-cong-tru,Nhà hàng,8,6,"113 Nguyễn Công Trứ, P. 19",Quận Bình Thạnh,TP. HCM,10.792956,106.710388, 09:00 - 22:00,10.000đ - 180.000đ,,daiichi-ramen-curry-nguyen-cong-tru
1530,Pasteur Street Brewing Co. - Lê Thánh Tôn Taproom & Restaurant,https://images.foody.vn/res/g96/953638/prof/s576x330/202047104333-20200313_psbc01-034-sgr.jpg,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-co-le-thanh-ton-taproom-restaurant,Nhà hàng,6.7,4,26A Lê Thánh Tôn,Quận 1,TP. HCM,10.779995,106.704104, 14:00 - 21:30,35.000đ - 1.100.000đ,,pasteur-street-brewing-co-le-thanh-ton-taproom-restaurant
1531,Pasteur Street Brewing Co. - Thao Dien Taproom & Restaurant,https://images.foody.vn/res/g75/740289/prof/s576x330/202047104239-20200313_psbc01-034-sgr.jpg,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-co-thao-dien-taproom-restaurant,"Nhà hàng, Quán nhậu",8.2,1,"120 Xuân Thủy, P. Thảo Điền",Quận 2,TP. HCM,10.804067,106.736539, 11:00 - 22:00,45.000đ - 795.000đ,,pasteur-street-brewing-co-thao-dien-taproom-restaurant
1532,Pasteur Street Brewing Co. - Original Taproom & Restaurant,https://images.foody.vn/res/g15/141965/prof/s576x330/202047104138-20200313_psbc01-034-sgr.jpg,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-company-pasteur,Nhà hàng,7.6,36,144 Pasteur,Quận 1,TP. HCM,10.775088,106.700774, 11:00 - 22:00,10.000đ - 500.000đ,,pasteur-street-brewing-company-pasteur
1533,Xúc Xích Đức Anh Ba Tây - Tôn Đản,https://images.foody.vn/res/g102/1014552/prof/s576x330/foody-upload-api-foody-mobile-hmb-200323162027.jpg,https://www.foody.vn/ho-chi-minh/xuc-xich-duc-anh-ba-tay-ton-dan,Ăn vặt/vỉa hè,6.7,2,"245 Tôn Đản, P. 15",Quận 4,TP. HCM,10.756518,106.706197, 06:00 - 22:00,25.000đ - 190.000đ,,xuc-xich-duc-anh-ba-tay-ton-dan
1534,Bún Bò Viên Cô Hoa - Vườn Chuối,https://images.foody.vn/res/g3/26046/prof/s576x330/foody-mobile-foody-bun-bo-vien-vu-818-635941518378805987.jpg,https://www.foody.vn/ho-chi-minh/bun-bo-vien-vuon-chuoi,Quán ăn,6.8,75,"116/1 Vườn Chuối, P.4",Quận 3,TP. HCM,10.77401,106.682873, 12:00 - 22:00,22.000đ - 33.000đ,,bun-bo-vien-vuon-chuoi
1535,Dìn Chón Mì Gia,https://images.foody.vn/res/g1/5314/prof/s576x330/foody-mobile-mobile-jpg-371-635766380253951056.jpg,https://www.foody.vn/ho-chi-minh/din-chon-mi-gia,Quán ăn,7.1,54,"447 Nguyễn Kiệm, P. 3",Quận Phú Nhuận,TP. HCM,10.80154821,106.6793338, 15:30 - 21:00,30.000đ - 77.000đ,,din-chon-mi-gia
1536,Sinh Tố Tao Đàn - Út Tịch,https://images.foody.vn/res/g98/978705/prof/s576x330/foody-upload-api-foody-mobile-4-191223111120.jpg,https://www.foody.vn/ho-chi-minh/sinh-to-tao-dan-ut-tich,Café/Dessert,7.9,11,"7B Út Tịch, P. 4",Quận Tân Bình,TP. HCM,10.797994,106.658335, 07:30 - 21:30,15.000đ - 35.000đ,,sinh-to-tao-dan-ut-tich
1537,Sinh Tố Tao Đàn - Hoàng Sa,https://images.foody.vn/res/g94/930264/prof/s576x330/foody-upload-api-foody-mobile-4-191223111126.jpg,https://www.foody.vn/ho-chi-minh/sinh-to-tao-dan-hoang-sa,Café/Dessert,6.8,8,"93 Hoàng Sa, P. Đa Kao",Quận 1,TP. HCM,10.793088,106.699345, 07:30 - 22:30,15.000đ - 35.000đ,,sinh-to-tao-dan-hoang-sa
1538,Sinh Tố Tao Đàn - Phan Đăng Lưu,https://images.foody.vn/res/g71/700989/prof/s576x330/foody-upload-api-foody-mobile-4-191223111141.jpg,https://www.foody.vn/ho-chi-minh/sinh-to-tao-dan-phan-dang-luu,Café/Dessert,6.7,92,"98D Phan Đăng Lưu, P. 3",Quận Phú Nhuận,TP. HCM,10.803273,106.6842379, 07:30 - 22:00,15.000đ - 35.000đ,,sinh-to-tao-dan-phan-dang-luu
1539,Sinh Tố Tao Đàn - Lý Văn Phức,https://images.foody.vn/res/g65/645109/prof/s576x330/foody-upload-api-foody-mobile-4-191223111135.jpg,https://www.foody.vn/ho-chi-minh/sinh-to-tao-dan,Café/Dessert,6.8,70,"33/4 Lý Văn Phức, P. Tân Định",Quận 1,TP. HCM,10.790815,106.693424, 07:00 - 20:45,15.000đ - 35.000đ,,sinh-to-tao-dan
1540,Sweet Home Bakery Cafe,,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-cafe,"Nhà hàng, Café/Dessert, Tiệm bánh",6.7,24,"74 Cao Thắng, P. 4 ",Quận 3,TP. HCM,10.77039935,106.6819362, 05:00 - 22:00,12.000đ - 78.000đ,,sweet-home-bakery-cafe
1541,Sweet Home Bakery - Quang Trung,https://images.foody.vn/res/g5/49623/prof/s576x330/foody-mobile-sweet-home-bakery-quang-trung-tp-hcm-140215022837.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-quang-trung,Tiệm bánh,6.6,9,294 Quang Trung. P. 10,Quận Gò Vấp,TP. HCM,10.830482,106.669806, 07:00 - 22:00,20.000đ - 220.000đ,,sweet-home-bakery-quang-trung
1542,Sweet Home Bakery - Nguyễn Đình Chiểu,https://images.foody.vn/res/g5/49603/prof/s576x330/foody-mobile-cv1-jpg-309-635761766077595429.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-nguyen-dinh-chieu,Tiệm bánh,6.2,58,"613 Nguyễn Đình Chiểu, P. 2",Quận 3,TP. HCM,10.767299,106.67959, 07:00 - 22:00,20.000đ - 220.000đ,,sweet-home-bakery-nguyen-dinh-chieu
1543,Sweet Home Bakery - Bạch Đằng,https://images.foody.vn/res/g5/49599/prof/s576x330/foody-mobile-sweet-home-bakery-bach-dang-tp-hcm-140215110108.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-bach-dang,Tiệm bánh,6.8,7,"256 - 256A Bạch Đằng, P. 24",Quận Bình Thạnh,TP. HCM,10.80342,106.703591, 07:00 - 22:00,20.000đ - 220.000đ,,sweet-home-bakery-bach-dang
1544,Sweet Home Bakery - Hoàng Diệu,https://images.foody.vn/res/g4/36826/prof/s576x330/foody-mobile-sweet-home-bakery-hoang-dieu-tp-hcm.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-hoang-dieu,Tiệm bánh,5,3,"237 Hoàng Diệu, P. 8",Quận 4,TP. HCM,10.762406,106.70226, 07:00 - 22:00,20.000đ - 220.000đ,,sweet-home-bakery-hoang-dieu
1545,Sweet Home Bakery - Xô Viết Nghệ Tĩnh,https://images.foody.vn/res/g4/30107/prof/s576x330/foody-mobile-untitled-1-jpg-807-636027895984948436.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery-xo-viet-nghe-tinh,Tiệm bánh,7.1,16,"197 Xô Viết Nghệ Tĩnh, P. 17",Quận Bình Thạnh,TP. HCM,10.799584,106.711122, 07:00 - 22:00,15.000đ - 33.000đ,,sweet-home-bakery-xo-viet-nghe-tinh
1546,Sweet Home Bakery - Hòa Bình,https://images.foody.vn/res/g3/25084/prof/s576x330/foody-mobile-bakery-hb-jpg-812-636218107441554154.jpg,https://www.foody.vn/ho-chi-minh/sweet-home-bakery,Tiệm bánh,7.2,8,"177 Hòa Bình, P. Hiệp Tân",Quận Tân Phú,TP. HCM,10.771212,106.629047, 08:00 - 22:30,20.000đ - 220.000đ,,sweet-home-bakery
1547,DD House - Milk Tea & Cake,https://images.foody.vn/res/g29/288086/prof/s576x330/foody-mobile-14322724_99244998754-689-636131657319843258.jpg,https://www.foody.vn/ho-chi-minh/dd-house-milk-tea-cake,Café/Dessert,7,66,"129 Nguyễn Cửu Vân, P. 17",Quận Bình Thạnh,TP. HCM,10.7963536,106.7035386, 08:00 - 21:00,30.000đ - 100.000đ,,dd-house-milk-tea-cake
1548,KAKHU Hotpot - Lẩu Tứ Xuyên Celebs,,https://www.foody.vn/ho-chi-minh/kakhu-hotpot-lau-tu-xuyen-tru-danh,Nhà hàng,7.4,58,"290/27 Nam Kỳ Khởi Nghĩa, P. 8",Quận 3,TP. HCM,10.7904409,106.6844404, 08:00 - 23:00,150.000đ - 300.000đ,,kakhu-hotpot-lau-tu-xuyen-tru-danh
1549,Veggie Saigon - Nhà Hàng Chay & Cafe - Đề Thám,https://images.foody.vn/res/g65/647052/prof/s576x330/foody-mobile-123654-jpg-265-636289930032329549.jpg,https://www.foody.vn/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe,"Nhà hàng, Café/Dessert",6.1,87,"42 Đề Thám, P. Cô Giang",Quận 1,TP. HCM,10.763407,106.695675, 09:00 - 21:30,20.000đ - 50.000đ,,veggie-saigon-nha-hang-chay-cafe
1550,Cục Ta Cục Tác - Gà Tây Nguyên,,https://www.foody.vn/ho-chi-minh/cuc-ta-cuc-tac-ga-tay-nguyen,Quán ăn,6.5,57,"129 Trần Huy Liệu, P. 8",Quận Phú Nhuận,TP. HCM,10.795045,106.67776, 06:00 - 21:00,50.000đ - 300.000đ,,cuc-ta-cuc-tac-ga-tay-nguyen
1551,Súp Cua Hạnh Chợ Tân Định,https://images.foody.vn/res/g10/96430/prof/s576x330/foody-mobile-12-jpg-507-636143737867274395.jpg,https://www.foody.vn/ho-chi-minh/sup-cua-cho-tan-dinh,"Ăn vặt/vỉa hè, Quán ăn",6.4,60,"Đối Diện 123 Nguyễn Hữu Cầu, P. Tân Định",Quận 1,TP. HCM,10.789773,106.690089, 08:00 - 18:30,10.000đ - 35.000đ,,sup-cua-cho-tan-dinh
1552,Mộc Miên Cafe ,https://images.foody.vn/res/g1/3711/prof/s576x330/foody-mobile-hmb-mm-jpg-244-635775825366151184.jpg,https://www.foody.vn/ho-chi-minh/moc-mien-cafe,Café/Dessert,7.1,61,"830 Quang Trung, P. 8",Quận Gò Vấp,TP. HCM,10.837921,106.653192, 07:00 - 23:00,20.000đ - 55.000đ,,moc-mien-cafe
1553,Ben Coffee House - Tôn Thất Thiệp,https://images.foody.vn/res/g10/96346/prof/s576x330/foody-mobile-o671vo3x-jpg-297-636415226925625521.jpg,https://www.foody.vn/ho-chi-minh/ben-coffee-house-ton-that-hiep,Café/Dessert,7,43,"30 Tôn Thất Thiệp, P. Bến Nghé",Quận 1,TP. HCM,10.773534,106.702561, 07:00 - 22:00,20.000đ - 60.000đ,,ben-coffee-house-ton-that-hiep
1554,Trà Sữa Cuộc Sống Dễ Dàng - Nguyễn Thị Minh Khai,https://images.foody.vn/res/g5/46133/prof/s576x330/foody-upload-api-foody-mobile-8-jpg-181024170323.jpg,https://www.foody.vn/ho-chi-minh/tra-sua-cuoc-song-de-dang-nguyen-thi-minh-khai,Café/Dessert,5.4,111,33 Nguyễn Thị Minh Khai. P. Bến Nghé,Quận 1,TP. HCM,10.782605,106.697996, 08:00 - 22:00,10.000đ - 50.000đ,,tra-sua-cuoc-song-de-dang-nguyen-thi-minh-khai
1555,Marguerite Tea House - Trà Lạnh & Bánh Ngọt,https://images.foody.vn/res/g28/270284/prof/s576x330/foody-mobile-14055144_10210395140-392-636078213017197647.jpg,https://www.foody.vn/ho-chi-minh/marguerite-tea-house-tra-lanh-banh-ngot,Café/Dessert,8.1,44,"193/8 Nam Kỳ Khởi Nghĩa, P. 7",Quận 3,TP. HCM,10.786552,106.686106, 08:00 - 22:00,15.000đ - 50.000đ,,marguerite-tea-house-tra-lanh-banh-ngot
1556,Sushi Sen - Saigon Centre,https://images.foody.vn/res/g27/264251/prof/s576x330/foody-upload-api-foody-mobile-16-jpg-180529144106.jpg,https://www.foody.vn/ho-chi-minh/sushi-sen-saigon-centre,Nhà hàng,7.5,49,"L5 - 09, Saigon Centre, 65 Lê Lợi, P. Bến Nghé",Quận 1,TP. HCM,10.77323055,106.7008961, 09:00 - 22:00,100.000đ - 300.000đ,,sushi-sen-saigon-centre
1557,Cột Điện Kitchen - Lẩu & Món Nướng,https://images.foody.vn/res/g24/230739/prof/s576x330/foody-mobile-943743_1295757333772-903-635972823716105352.jpg,https://www.foody.vn/ho-chi-minh/cot-dien-kitchen-lau-mon-nuong,Nhà hàng,7.2,45,"1 Đồng Nai, P. 15",Quận 10,TP. HCM,10.77738,106.664011, 09:00 - 22:00,50.000đ - 300.000đ,,cot-dien-kitchen-lau-mon-nuong
1558,Súp Cua & Bún Nem Cua Bể - Lê Quang Định,https://images.foody.vn/res/g2/10439/prof/s576x330/foody-mobile-h0nkgxyq-jpg-604-636136746499136294.jpg,https://www.foody.vn/ho-chi-minh/sup-cua-le-quang-dinh,"Ăn vặt/vỉa hè, Quán ăn",6.7,66,278 Lê Quang Ðịnh,Quận Bình Thạnh,TP. HCM,10.80878476,106.6944456, 06:00 - 19:30,15.000đ - 33.000đ,,sup-cua-le-quang-dinh
1559,Khu Ăn Vặt Nhà Thờ Xóm Chiếu,https://images.foody.vn/res/g14/132448/prof/s576x330/foody-mobile-hen-nha-tho-mb-jpg-374-635860505461010697.jpg,https://www.foody.vn/ho-chi-minh/hen-nha-tho-ton-that-thuyet,Ăn vặt/vỉa hè,7.1,43,92B Tôn Thất Thuyết,Quận 4,TP. HCM,10.754343,106.710157, 10:00 - 16:30,15.000đ - 50.000đ,,hen-nha-tho-ton-that-thuyet
1560,Thủy Trúc Cafe - Cafe Sân Vườn,https://images.foody.vn/res/g1/1606/prof/s576x330/foody-mobile-thuy-truc-cafe.jpg,https://www.foody.vn/ho-chi-minh/thuy-truc-cafe,Café/Dessert,6.9,49,"197 Đinh Bộ Lĩnh, P. 26",Quận Bình Thạnh,TP. HCM,10.810159,106.709164, 07:00 - 23:00,20.000đ - 55.000đ,,thuy-truc-cafe
